1290,0.400002,0.786517
1300,0.399958,0.786517
1310,0.399913,0.786517
1320,0.399869,0.786517
1330,0.399826,0.786517
1340,0.399782,0.786517
1350,0.399740,0.785653
1360,0.399697,0.786517
1370,0.399655,0.785653
1380,0.399613,0.785653
1390,0.399572,0.786517
1400,0.399531,0.786517
1410,0.399490,0.786517
1420,0.399449,0.786517
1430,0.399409,0.786517
1440,0.399370,0.786517
1450,0.399330,0.786517
1460,0.399291,0.785653
1470,0.399253,0.786517
1480,0.399214,0.787381
1490,0.399176,0.787381
1500,0.399138,0.787381
1510,0.399101,0.786517
1520,0.399064,0.787381
1530,0.399027,0.789110
1540,0.398991,0.789110
1550,0.398955,0.788245
1560,0.398919,0.788245
1570,0.398883,0.788245
1580,0.398848,0.788245
1590,0.398812,0.788245
1600,0.398778,0.788245
1610,0.398743,0.789110
1620,0.398709,0.789974
1630,0.398675,0.789974
1640,0.398641,0.789974
1650,0.398608,0.790838
1660,0.398575,0.790838
1670,0.398542,0.792567
1680,0.398510,0.792567
1690,0.398478,0.793431
1700,0.398445,0.793431
1710,0.398414,0.793431
1720,0.398383,0.794296
1730,0.398351,0.794296
1740,0.398320,0.794296
1750,0.398289,0.794296
1760,0.398259,0.796024
1770,0.398229,0.796024
1780,0.398199,0.796024
1790,0.398169,0.796024
1800,0.398139,0.796024
1810,0.398110,0.796024
1820,0.398081,0.796024
1830,0.398052,0.796024
1840,0.398024,0.796024
1850,0.397995,0.796024
1860,0.397967,0.796889
1870,0.397939,0.797753
1880,0.397912,0.797753
1890,0.397884,0.798617
1900,0.397857,0.798617
1910,0.397830,0.798617
1920,0.397803,0.798617
1930,0.397776,0.799481
1940,0.397750,0.799481
1950,0.397723,0.799481
1960,0.397697,0.799481
1970,0.397671,0.799481
1980,0.397646,0.799481
1990,0.397620,0.800346
2000,0.397595,0.801210
2010,0.397570,0.801210
2020,0.397545,0.801210
2030,0.397520,0.801210
2040,0.397495,0.801210
2050,0.397471,0.801210
2060,0.397447,0.801210
2070,0.397423,0.801210
2080,0.397399,0.801210
2090,0.397375,0.801210
2100,0.397351,0.801210
2110,0.397328,0.802074
2120,0.397305,0.802074
2130,0.397282,0.802074
2140,0.397258,0.802074
2150,0.397236,0.802074
2160,0.397213,0.802074
2170,0.397191,0.802074
2180,0.397168,0.802939
2190,0.397146,0.802939
2200,0.397124,0.802939
2210,0.397102,0.802939
2220,0.397080,0.803803
2230,0.397059,0.803803
2240,0.397037,0.803803
2250,0.397016,0.803803
2260,0.396994,0.803803
2270,0.396973,0.803803
2280,0.396952,0.803803
2290,0.396931,0.804667
2300,0.396911,0.805532
2310,0.396890,0.805532
2320,0.396870,0.805532
2330,0.396849,0.805532
2340,0.396829,0.806396
2350,0.396809,0.806396
2360,0.396789,0.806396
2370,0.396769,0.806396
2380,0.396750,0.806396
2390,0.396730,0.806396
2400,0.396710,0.806396
2410,0.396691,0.806396
2420,0.396671,0.806396
2430,0.396652,0.806396
2440,0.396633,0.806396
2450,0.396614,0.806396
2460,0.396595,0.806396
2470,0.396576,0.806396
2480,0.396558,0.806396
2490,0.396539,0.807260
2500,0.396521,0.806396
2510,0.396502,0.806396
2520,0.396484,0.806396
2530,0.396466,0.806396
2540,0.396448,0.805532
2550,0.396430,0.805532
2560,0.396412,0.805532
2570,0.396394,0.806396
2580,0.396377,0.806396
2590,0.396359,0.806396
2600,0.396341,0.806396
2610,0.396324,0.806396
2620,0.396307,0.805532
2630,0.396289,0.805532
2640,0.396272,0.805532
2650,0.396255,0.805532
2660,0.396238,0.805532
2670,0.396221,0.805532
2680,0.396204,0.805532
2690,0.396187,0.805532
2700,0.396171,0.805532
2710,0.396154,0.805532
2720,0.396138,0.805532
2730,0.396121,0.805532
2740,0.396105,0.805532
2750,0.396089,0.805532
2760,0.396072,0.805532
2770,0.396056,0.805532
2780,0.396040,0.806396
2790,0.396024,0.806396
2800,0.396008,0.806396
2810,0.395992,0.806396
2820,0.395976,0.806396
2830,0.395960,0.806396
2840,0.395945,0.806396
2850,0.395929,0.806396
2860,0.395914,0.806396
2870,0.395898,0.806396
2880,0.395883,0.805532
2890,0.395868,0.805532
2900,0.395852,0.805532
2910,0.395837,0.805532
2920,0.395822,0.805532
2930,0.395807,0.805532
2940,0.395792,0.805532
2950,0.395777,0.805532
2960,0.395762,0.805532
2970,0.395747,0.805532
2980,0.395733,0.806396
2990,0.395718,0.806396
3000,0.395703,0.806396
3010,0.395689,0.805532
3020,0.395674,0.805532
3030,0.395660,0.805532
3040,0.395645,0.805532
3050,0.395631,0.805532
3060,0.395616,0.805532
3070,0.395602,0.805532
3080,0.395588,0.805532
3090,0.395574,0.806396
3100,0.395560,0.806396
3110,0.395546,0.806396
3120,0.395532,0.807260
3130,0.395518,0.807260
3140,0.395504,0.807260
3150,0.395491,0.807260
3160,0.395477,0.807260
3170,0.395463,0.807260
3180,0.395449,0.807260
3190,0.395436,0.807260
3200,0.395422,0.807260
3210,0.395409,0.807260
3220,0.395395,0.807260
3230,0.395382,0.807260
3240,0.395368,0.807260
3250,0.395355,0.807260
3260,0.395342,0.807260
3270,0.395328,0.807260
3280,0.395315,0.807260
3290,0.395302,0.807260
3300,0.395289,0.807260
3310,0.395276,0.807260
3320,0.395263,0.807260
3330,0.395250,0.807260
3340,0.395237,0.807260
3350,0.395224,0.807260
3360,0.395211,0.807260
3370,0.395199,0.807260
3380,0.395186,0.807260
3390,0.395173,0.807260
3400,0.395161,0.807260
3410,0.395148,0.807260
3420,0.395135,0.807260
3430,0.395123,0.807260
3440,0.395110,0.807260
3450,0.395098,0.807260
3460,0.395085,0.807260
3470,0.395073,0.807260
3480,0.395060,0.807260
3490,0.395048,0.807260
3500,0.395036,0.807260
3510,0.395024,0.807260
3520,0.395012,0.807260
3530,0.394999,0.807260
3540,0.394987,0.807260
3550,0.394975,0.808124
3560,0.394963,0.808124
3570,0.394951,0.808124
3580,0.394939,0.808124
3590,0.394927,0.808124
3600,0.394915,0.808124
3610,0.394904,0.808124
3620,0.394892,0.808124
3630,0.394880,0.808124
3640,0.394868,0.808124
3650,0.394857,0.808124
3660,0.394845,0.808124
3670,0.394833,0.808989
3680,0.394822,0.808989
3690,0.394810,0.809853
3700,0.394799,0.808989
3710,0.394787,0.808124
3720,0.394776,0.808124
3730,0.394764,0.808989
3740,0.394753,0.808989
3750,0.394741,0.808124
3760,0.394730,0.808124
3770,0.394719,0.808124
3780,0.394707,0.808124
3790,0.394696,0.808124
3800,0.394685,0.808124
3810,0.394674,0.808124
3820,0.394663,0.808124
3830,0.394651,0.808124
3840,0.394640,0.808124
3850,0.394629,0.808124
3860,0.394618,0.808124
3870,0.394607,0.808124
3880,0.394596,0.808124
3890,0.394586,0.808124
3900,0.394575,0.808124
3910,0.394564,0.808124
3920,0.394553,0.808124
3930,0.394542,0.808124
3940,0.394531,0.808124
3950,0.394521,0.808124
3960,0.394510,0.808124
3970,0.394499,0.808124
3980,0.394488,0.808124
3990,0.394478,0.808124
4000,0.394467,0.808124
4010,0.394456,0.808124
4020,0.394446,0.808124
4030,0.394435,0.808124
4040,0.394425,0.808124
4050,0.394414,0.808124
4060,0.394404,0.808124
4070,0.394394,0.808124
4080,0.394383,0.808124
4090,0.394373,0.808124
4100,0.394362,0.808124
4110,0.394352,0.808124
4120,0.394342,0.808124
4130,0.394331,0.808124
4140,0.394321,0.808124
4150,0.394311,0.808124
4160,0.394301,0.808124
4170,0.394291,0.808124
4180,0.394281,0.808124
4190,0.394270,0.808989
4200,0.394260,0.809853
4210,0.394250,0.809853
4220,0.394240,0.809853
4230,0.394230,0.809853
4240,0.394220,0.809853
4250,0.394210,0.809853
4260,0.394200,0.809853
4270,0.394190,0.809853
4280,0.394180,0.809853
4290,0.394171,0.809853
4300,0.394161,0.809853
4310,0.394151,0.809853
4320,0.394141,0.809853
4330,0.394131,0.809853
4340,0.394122,0.809853
4350,0.394112,0.809853
4360,0.394102,0.809853
4370,0.394092,0.809853
4380,0.394083,0.809853
4390,0.394073,0.809853
4400,0.394063,0.809853
4410,0.394054,0.809853
4420,0.394044,0.809853
4430,0.394035,0.809853
4440,0.394025,0.809853
4450,0.394016,0.809853
4460,0.394006,0.809853
4470,0.393997,0.809853
4480,0.393987,0.808989
4490,0.393978,0.808124
4500,0.393969,0.808124
4510,0.393959,0.808124
4520,0.393950,0.808124
4530,0.393940,0.808124
4540,0.393931,0.808124
4550,0.393922,0.808124
4560,0.393912,0.808124
4570,0.393903,0.808124
4580,0.393894,0.808124
4590,0.393885,0.808124
4600,0.393876,0.808124
4610,0.393866,0.808124
4620,0.393857,0.808124
4630,0.393848,0.808124
4640,0.393839,0.808124
4650,0.393830,0.808989
4660,0.393821,0.808989
4670,0.393811,0.808989
4680,0.393802,0.808989
4690,0.393794,0.808989
4700,0.393784,0.808989
4710,0.393776,0.808124
4720,0.393767,0.808124
4730,0.393758,0.808124
4740,0.393749,0.808989
4750,0.393740,0.808989
4760,0.393731,0.808989
4770,0.393722,0.808989
4780,0.393713,0.808989
4790,0.393704,0.808989
4800,0.393696,0.808989
4810,0.393687,0.808989
4820,0.393678,0.808989
4830,0.393670,0.808989
4840,0.393660,0.808989
4850,0.393652,0.808989
4860,0.393643,0.809853
4870,0.393634,0.810717
4880,0.393626,0.810717
4890,0.393617,0.810717
4900,0.393609,0.810717
4910,0.393600,0.810717
4920,0.393591,0.810717
4930,0.393583,0.810717
4940,0.393574,0.810717
4950,0.393566,0.811582
4960,0.393557,0.811582
4970,0.393549,0.811582
4980,0.393540,0.811582
4990,0.393532,0.811582
5000,0.393523,0.811582
